"magnitude","rating","score","text","ts","bot_percentage","profileimage"
"0.4000000059604645","0.16000000476837162","0.4000000059604645","RT  You can now buy the new Nokia 6 2018 in India Heres our unboxing video ","1522982081.0","",""
"0.20000000298023224","0.040000001192092904","0.20000000298023224","Kolkata womans body kept in freezer at home husband son lived with it for 2 years  ","1522981328.0","",""
"0.30000001192092896","0.09000000715255752","0.30000001192092896","Blog Salman Khans conviction is a victory to be proud of  by   ","1522981214.0","",""
"0.699999988079071","-0.4899999833106996","-0.699999988079071","RT NDTV CommonwealthGames 2018 Sad I couldnt break all games records says Sanjita ChanuCWG2018 GC2018 SanjitaChanuREAD","1522981063.0","",""
"0.0","0.0","0.0","Watch  Stars of LostInSpace Molly Parker and Toby Stephens on their new mission ","1522981005.0","",""
"0.6000000238418579","-0.36000002861023006","-0.6000000238418579","Boy 7 tries to recreate pic from when he was 2 gets stuck in hole ","1522981000.0","",""
"0.6000000238418579","0.36000002861023006","0.6000000238418579","This is a news alert More details to follow  JustIn NDTVNews ","1522980978.0","",""
"0.6000000238418579","-0.36000002861023006","-0.6000000238418579","Maharashtra woman fought off big cat with a stick Then took a selfie ","1522980894.0","",""
"0.0","0.0","0.0","RT NDTV India blank Scotland 50 in the Badminton Mixed Team Event Group AGC2018 GC2018BadmintonLive ","1522980254.0","",""
"0.699999988079071","0.4899999833106996","0.699999988079071","Top stories now on  NDTVTopStories ","1522980013.0","",""
"0.20000000298023224","0.040000001192092904","0.20000000298023224","In Delhi robbers loot cash jewellery worth Rs 35 lakh at gunpoint  ","1522980001.0","",""
"0.10000000149011612","-0.010000000298023226","-0.10000000149011612","UP man bites off brothers nose attacks father after denied money for alcohol  ","1522980000.0","",""
"0.4000000059604645","-0.16000000476837162","-0.4000000059604645","Man found beheaded in Kashmir orchard 2 days after kidnapping by Lashkar  ","1522979961.0","",""
"0.10000000149011612","-0.010000000298023226","-0.10000000149011612","RT  The GoPro Hero6 Black boasts of 4K video capture at 60fps and 1080p video at 240fps We review  http","1522979748.0","",""
"0.0","0.0","0.0","GC2018 Womens Pool A hockey match GurjitKaur scores a brace as dominant India beat Malaysia 41 GC2018hockey ","1522979377.0","",""
"0.0","0.0","0.0","TDP MPs stage a dharna in Lok Sabha Speakers chamber over special category status for Andhra Pradesh ANI ","1522979259.0","",""
"0.10000000149011612","-0.010000000298023226","-0.10000000149011612","RT  Kapil Sharmas Show To Go Off Air Sooner Than Expected Details Here  ","1522979056.0","",""
"0.0","0.0","0.0","RT NDTV India vs Scotland Badminton Mixed Team Event Group A The pair of Pranaav Chopra and N Sikki Reddy takes the first game","1522979054.0","",""
"0.699999988079071","-0.4899999833106996","-0.699999988079071","Donald Trump Says He Didnt Know His Attorney Paid 130000 To Porn Star Stormy Daniels  ","1522978936.0","",""
"0.0","0.0","0.0","Salman Khan refused dalroti dinner khichdi breakfast report ","1522978800.0","",""
"0.0","0.0","0.0","RT NDTV CommonwealthGames 2018 Deepak Lather claims bronze gives India fourth weightlifting medalGC2018 CWG2018  DeepakLat","1522978474.0","",""
"0.5","-0.25","-0.5","Chandrababu Naidu hops on bicycle to intensify protest for special status AndhraPradesh ","1522978444.0","",""
"0.0","0.0","0.0","Why Donald Trump went after Jeff Bezos Two billionaires across a cultural divide  ","1522978254.0","",""
"0.0","0.0","0.0","JustIn  South Africas Jacob Zuma arrives at court for graft hearing news agency AFP","1522978245.0","",""
"0.10000000149011612","0.010000000298023226","0.10000000149011612","Zombielike raccoons are terrorising residents of this small town  ","1522978202.0","",""
"0.0","0.0","0.0","YSRCP Lok Sabha MPs submit their resignations to Speaker Sumitra Mahajan over special status for Andhra Pradesh AN ","1522978102.0","",""
"0.0","0.0","0.0","Mohammed bin Salman reformist prince who has shaken Saudi Arabia ","1522977999.0","",""
"0.0","0.0","0.0","All party meeting over setting up of CauveryManagementBoard underway in Chennai ANICauveryIssue ","1522977926.0","",""
"0.0","0.0","0.0","RT NDTV India vs Scotland Badminton Mixed Team Event Group A The pair of Satwik Rankireddy and Chirag Chandrashekhar Shetty ext","1522977863.0","",""
"0.0","0.0","0.0","RT  In Pics Ishqbaaaz Actor Nakuul Mehta And Wife Jankee Are Holidaying In Japanbandbaajaa bbweddin","1522977445.0","",""
"0.20000000298023224","0.040000001192092904","0.20000000298023224","Body of 4yearold girl found with hands missing 300 metres from home  ","1522977220.0","",""
"0.0","0.0","0.0","RT NDTV CommonwealthGames2018 Indias DeepakLather wins weightlifting bronze medal in mens 69kg categoryGC2018 CWG18 htt","1522977119.0","",""
"0.800000011920929","0.6400000190734865","0.800000011920929","Bomb to Brisbane read label on bag at airport Grandma meant Bombay ","1522976987.0","",""
"0.4000000059604645","0.16000000476837162","0.4000000059604645","RT  LG Mobile Days Sale on Amazon Offers Discounts on These Smartphones","1522976786.0","",""
"0.4000000059604645","0.16000000476837162","0.4000000059604645","RT  The  Vitara is above the 4metre mark and competes in the compact SUV space with the likes of ","1522976712.0","",""
"0.699999988079071","0.4899999833106996","0.699999988079071","Rahul Gandhi and the neat trick with the garland Video is viral  ","1522976482.0","",""
"0.699999988079071","0.4899999833106996","0.699999988079071","Top stories now on  NDTVTopStories ","1522976386.0","",""
