"magnitude","rating","score","text","ts","bot_percentage","profileimage"
"0.0","0.0","0.0","I will gladly work with the President when his ideas arent stupid and detrimental to the United States says Rep ","1522968395.0","",""
"0.10000000149011612","0.010000000298023226","0.10000000149011612","The largest association of doctors in the United States says there is no medically valid reason to bar transgende ","1522967461.0","",""
"0.4000000059604645","-0.16000000476837162","-0.4000000059604645","Anger Outrage Disbelief What women say about the gender pay gap  ","1522966821.0","",""
"0.4000000059604645","-0.16000000476837162","-0.4000000059604645","Ultimate Fighting Championship star Conor McGregor turned himself in Thursday evening after an alleged bus attack h ","1522966496.0","",""
"0.699999988079071","-0.4899999833106996","-0.699999988079071","Female medics were asked to stop treating a collapsed official because women arent allowed in sumo rings ","1522965662.0","",""
"0.5","0.25","0.5","Scott Pruitt is everything Trump loves in an underling Also everything he hates  Analysis by  ","1522964466.0","",""
"0.800000011920929","-0.6400000190734865","-0.800000011920929","Artificial intelligence scientists from around the world called for a boycott of a South Korean university over con ","1522964028.0","",""
"0.30000001192092896","0.09000000715255752","0.30000001192092896","Family members of the woman who opened fire at YouTubes headquarters this week were stunned by news of the attack ","1522963263.0","",""
"0.0","0.0","0.0","Vice President Mike Pence recalled recently meeting the US Air Force Thunderbird pilot who was killed in a training ","1522962870.0","",""
"0.10000000149011612","0.010000000298023226","0.10000000149011612","Special counsel Robert Muellers prosecutors revealed that theyre using information related to the searches of Pau ","1522962707.0","",""
"0.30000001192092896","0.09000000715255752","0.30000001192092896","Michigan State University fostered a culture that was more focused on protecting the school than the survivors of s ","1522962365.0","",""
"0.0","0.0","0.0","The US surgeon general has issued an advisory recommending that more Americans carry the opioid overdosereversing ","1522962067.0","",""
"0.10000000149011612","-0.010000000298023226","-0.10000000149011612","Democratic Rep Ruben Gallego Ill work with President Trump when his ideas arent stupid  ","1522961646.0","",""
"0.5","-0.25","-0.5","Facebook should have known about these Russialinked pages months ago It only just deleted them ","1522961164.0","",""
"0.5","0.25","0.5","The FBIs top liaison on Capitol Hill is outGreg Brower has stepped down after a year on the job He was on the ","1522960868.0","",""
"0.10000000149011612","0.010000000298023226","0.10000000149011612","New York police released a video of this man pointing a metal object as if he were brandishing a gun He was later ","1522960664.0","",""
"0.800000011920929","0.6400000190734865","0.800000011920929","The Maldives is a tropical destination in the Indian Ocean best known for its 1000some islands and overthetop e ","1522960266.0","",""
"0.0","0.0","0.0","RT  When Presidential pants meet the fashion police CNNs Jeanne Moos reports on the guy who wears the pants in the White Hou","1522959697.0","",""
"0.10000000149011612","0.010000000298023226","0.10000000149011612","We knew sooner or later he was going to crack Stormy Daniels lawyer reacts to Trump breaking his silence on thi ","1522959657.0","",""
"0.10000000149011612","-0.010000000298023226","-0.10000000149011612","Australia launches investigation into Facebook over data scandal  ","1522959623.0","",""
"0.0","0.0","0.0","The future of former Secretary of State Rex Tillersons unpopular agency restructure project is in doubt despite  ","1522959367.0","",""
"0.10000000149011612","-0.010000000298023226","-0.10000000149011612","RT  We knew sooner or later he was going to crack Stormy Daniels lawyer on Trump saying today he did not know about Michael Cohen","1522959304.0","",""
"0.0","0.0","0.0","Lindsay Lohan is being a mean girl to President Donald Trump on Twitter by offering to help get him a lawyer She ","1522959151.0","",""
"0.6000000238418579","-0.36000002861023006","-0.6000000238418579","The White House is reviewing a proposal that would roll back protections for around 300 threatened species ","1522958467.0","",""
"0.30000001192092896","0.09000000715255752","0.30000001192092896","The 17 victims of the shooting at Marjory Stoneman Douglas High School will be memorialized in a special issue of t ","1522958073.0","",""
"0.4000000059604645","-0.16000000476837162","-0.4000000059604645","President Trump throws out his prepared remarks in West Virginia To hell with it That would have been a little b ","1522957888.0","",""
"0.0","0.0","0.0","How New England Patriots player Julian Edelman helped stop a potential school shooting  ","1522957263.0","",""
"0.20000000298023224","0.040000001192092904","0.20000000298023224","RT  Our  is in Texas where he is discovering that not all the locals are so excited about President Trumps plan to s","1522956797.0","",""
"0.0","0.0","0.0","The companies Trump has attacked on Twitter since his electionABC NewsAmazonBoeingCBSCNNComcastMSNBCNBCD ","1522956661.0","",""
"0.20000000298023224","-0.040000001192092904","-0.20000000298023224","Why the new tax law could make your state tax bill go up  ","1522956068.0","",""
"0.0","0.0","0.0","Donald Trumps illegal voters fantasy part 281  Analysis by   ","1522955462.0","",""
"0.0","0.0","0.0","A sense of frenzied uncertainty has settled in inside the government agencies tasked with enacting President Trump ","1522955125.0","",""
"0.0","0.0","0.0","Target reaches a 374 million settlement in a classaction suit alleging that the retail giants hiring process un ","1522954845.0","",""
"0.10000000149011612","0.010000000298023226","0.10000000149011612","RT  President Trump says he is considering sending anywhere from 2000 to 4000 National Guard troops to the southern border","1522954764.0","",""
"0.6000000238418579","0.36000002861023006","0.6000000238418579","Trump gets testy as his top military brass and national security team warn of the risks of Syria withdrawal ","1522954762.0","",""
"0.800000011920929","-0.6400000190734865","-0.800000011920929","In 2014 a 23yearold woman with cerebral palsy was allegedly gangraped and thrown from a rooftop A Human Righ ","1522954020.0","",""
"0.0","0.0","0.0","What governors are saying about President Trumps National Guard border deployment  ","1522953901.0","",""
"0.30000001192092896","-0.09000000715255752","-0.30000001192092896","Identical twins Gustavo and Otavio Pandolfo stood out during Hong Kong Art Week for their unapologetic escapismT ","1522953708.0","",""
"0.10000000149011612","0.010000000298023226","0.10000000149011612","OK Im blind Now lets deal with it At 12 years old Jake Olson found out he was going to go blind But he d ","1522952995.0","",""
"0.30000001192092896","-0.09000000715255752","-0.30000001192092896","Donald Trump has a staff infection Democratic Rep Jamie Raskin says of the controversy over EPA chief Scott Pru ","1522952623.0","",""
"0.20000000298023224","-0.040000001192092904","-0.20000000298023224","How could Trump be so clueless about community colleges  By Melissa Blake via   ","1522952358.0","",""
"0.699999988079071","-0.4899999833106996","-0.699999988079071","RT  Scott Pruitt is the poster boy for the most ethically corrupt and compromised administration of our lifetimes says Demo","1522951933.0","",""
"0.20000000298023224","0.040000001192092904","0.20000000298023224","Tensions on both sides of the GazaIsrael border are high as Palestinians in Gaza call for a Friday of Fire ","1522951563.0","",""
"0.20000000298023224","-0.040000001192092904","-0.20000000298023224","A group opposed to the Republican tax law is spending 500000 on an ad campaign amid signs of an intensifying spec ","1522951226.0","",""
"0.5","0.25","0.5","The extraordinary story of a married Chinese couple reuniting with their daughter nearly 24 years after she went mi ","1522951075.0","",""
"0.0","0.0","0.0","JUST IN President Trump says hes considering 100 billion in additional tariffs on China  ","1522950425.0","",""
"0.0","0.0","0.0","Harvey Weinstein hires a new PR firm  ","1522950382.0","",""
"0.0","0.0","0.0","Trumps sending troops to the border to take on 200 kids and parents  By Patricia FernndezKelly via  ","1522949761.0","",""
"0.5","-0.25","-0.5","When she was just 3 years old she disappeared on a busy street in China 24 years later she finally had an emotio ","1522949333.0","",""
"0.5","-0.25","-0.5","After this story published Corey Lewandowski told CNN that Democrats on the committee were the first to use foul l ","1522948973.0","",""
"0.8999999761581421","-0.8099999570846563","-0.8999999761581421","A jury has been selected in the retrial of Bill Cosby who faces three counts of aggravated indecent assault ","1522948867.0","",""
"0.0","0.0","0.0","The island paradise of Boracay is shutting down temporarily over concerns the Philippine islands famous beaches an ","1522948490.0","",""
"0.5","0.25","0.5","Nicole Kidman showed her Instagram followers the first glimpse of Meryl Streep in character from the second season ","1522948058.0","",""
"0.800000011920929","-0.6400000190734865","-0.800000011920929","RT  Cutting ties with Facebook is more complicated than just deleting your account  ","1522947551.0","",""
"0.10000000149011612","-0.010000000298023226","-0.10000000149011612","Why is President Trump suddenly in a rush to get out of Syria Could the answer  lead us back to Russian Presid ","1522947396.0","",""
"0.6000000238418579","-0.36000002861023006","-0.6000000238418579","Several EPA officials were reassigned demoted or requested new positions themselves after raising concerns about E ","1522947146.0","",""
"0.0","0.0","0.0","Oregons governor says that if President Trump asks to dispatch members of her states National Guard to the US sou ","1522946906.0","",""
"0.10000000149011612","0.010000000298023226","0.10000000149011612","Donald Trump Jr and Eric Trump have jetted to Dubai to attend a wedding for an Arab business magnate and business ","1522946810.0","",""
"0.8999999761581421","-0.8099999570846563","-0.8999999761581421","In a UN meeting on the poisoning of a former Russian spy and his daughter Russias UN Ambassador warned that we h ","1522946739.0","",""
"0.6000000238418579","-0.36000002861023006","-0.6000000238418579","RT  Trump confidant Corey Lewandowski to Democrats on the House Intel panel Im not answering your fing questionsThis p","1522946363.0","",""
"0.30000001192092896","0.09000000715255752","0.30000001192092896","As Facebook CEO Mark Zuckerberg prepares to step into the Capitol Hill hot seat there are two clear case studies f ","1522946286.0","",""
"0.0","0.0","0.0","President Trump said he was considering sending anywhere from 2000 to 4000 National Guard troops to the souther ","1522946043.0","",""
"0.10000000149011612","0.010000000298023226","0.10000000149011612","An indepth look at the Hart familys past steps reveals a complicated picture of a couple with six adopted childre ","1522945829.0","",""
"0.0","0.0","0.0","Tiger Woods had a battling first round 73 at the Masters as defending champion Sergio Garcia saw his chances disapp ","1522945481.0","",""
"0.30000001192092896","-0.09000000715255752","-0.30000001192092896","How to make the wage gap an injustice of the past  By Kimberly Churches via   ","1522945231.0","",""
"0.4000000059604645","-0.16000000476837162","-0.4000000059604645","President Trump repeats his debunked voter fraud claim during a roundtable discussion on tax reform in West Virgini ","1522944520.0","",""
"0.0","0.0","0.0","Is a large crack that suddenly appeared in Kenya evidence that East Africa could be splitting in two ","1522944271.0","",""
"0.5","-0.25","-0.5","President Trump says he didnt know about the 130000 dollar payment to porn star Stormy Daniels ","1522943617.0","",""
"0.20000000298023224","-0.040000001192092904","-0.20000000298023224","Speaking about issues related to immigration President Trump claims that women coming to the US are raped at leve ","1522943349.0","",""
